date,freq(Hz),parsed_date,solar_cycle
20071006,15.831274919809301,2007-10-06,solar_minimum
20071007,49.6761390480378,2007-10-07,solar_minimum
20071007,34.8353901750177,2007-10-07,solar_minimum
20071007,20.863759443440802,2007-10-07,solar_minimum
20071007,10.395530817877601,2007-10-07,solar_minimum
20071008_2,106.472094186533,2007-10-08,solar_minimum
20071008_2,46.516364860438195,2007-10-08,solar_minimum
20071008_2,27.8597782816713,2007-10-08,solar_minimum
20071008_2,14.6307103301072,2007-10-08,solar_minimum
20071008_2,11.248565695167,2007-10-08,solar_minimum
20071009_2,33.4884803005732,2007-10-09,solar_minimum
20071009_2,16.4680103083116,2007-10-09,solar_minimum
20071009_2,10.956713931023701,2007-10-09,solar_minimum
20071009,87.4197578387123,2007-10-09,solar_minimum
20071009,33.4884803005732,2007-10-09,solar_minimum
20071009,12.6611416426268,2007-10-09,solar_minimum
20071010_2,64.6124333026954,2007-10-10,solar_minimum
20071010_2,33.4884803005732,2007-10-10,solar_minimum
20071010_2,18.0551051555923,2007-10-10,solar_minimum
20071010_2,10.125811629616399,2007-10-10,solar_minimum
20071011_2,9.4817342349377,2007-10-11,solar_minimum
20071011,11.248565695167,2007-10-11,solar_minimum
20071012_2,82.9422756151872,2007-10-12,solar_minimum
20071013_2,31.773260778742298,2007-10-13,solar_minimum
20071013_2,18.2939899138484,2007-10-13,solar_minimum
20071013_2,11.5481914554893,2007-10-13,solar_minimum
20071015,59.712550010249,2007-10-15,solar_minimum
20071015,39.728741742652296,2007-10-15,solar_minimum
20071015,27.4959824978523,2007-10-15,solar_minimum
20071015,15.6245485413694,2007-10-15,solar_minimum
20071015,8.8786249824198,2007-10-15,solar_minimum
20071017_2,26.4328507187092,2007-10-17,solar_minimum
20071017_2,10.2597849320393,2007-10-17,solar_minimum
20071017,98.3977838912942,2007-10-17,solar_minimum
20071017,40.254387579950205,2007-10-17,solar_minimum
20071017,27.1369371959282,2007-10-17,solar_minimum
20071017,16.9066653549494,2007-10-17,solar_minimum
20071017,9.993587764036501,2007-10-17,solar_minimum
20071018_2,12.3326396251601,2007-10-18,solar_minimum
20071019,41.326635527982496,2007-10-19,solar_minimum
20071019,14.8242873638716,2007-10-19,solar_minimum
20071020_2,27.4959824978523,2007-10-20,solar_minimum
20071022,107.8808126770422,2007-10-22,solar_minimum
20071022,40.254387579950205,2007-10-22,solar_minimum
20071022,21.9900501236883,2007-10-22,solar_minimum
20071025,38.1926304982084,2007-10-25,solar_minimum
20071025,23.7945062921593,2007-10-25,solar_minimum
20071025,18.0551051555923,2007-10-25,solar_minimum
20071025,10.125811629616399,2007-10-25,solar_minimum
20071026_2,110.7544119783671,2007-10-26,solar_minimum
20071026_2,49.6761390480378,2007-10-26,solar_minimum
20071026_2,24.751523606614498,2007-10-26,solar_minimum
20071026_2,16.6858964201652,2007-10-26,solar_minimum
20071026,17.3570047669926,2007-10-26,solar_minimum
20071027_2,21.9900501236883,2007-10-27,solar_minimum
20071027_2,11.101680794198401,2007-10-27,solar_minimum
20071027,74.66355104917561,2007-10-27,solar_minimum
20071027,27.1369371959282,2007-10-27,solar_minimum
20071027,11.3973940112395,2007-10-27,solar_minimum
20071028,70.8394187153303,2007-10-28,solar_minimum
20071028,17.8193397785098,2007-10-28,solar_minimum
20071029,113.704554760777,2007-10-29,solar_minimum
20071029,64.6124333026954,2007-10-29,solar_minimum
20071029,38.1926304982084,2007-10-29,solar_minimum
20071030,80.7902812973025,2007-10-30,solar_minimum
20071030,36.7159129735705,2007-10-30,solar_minimum
20071030,23.4837952384092,2007-10-30,solar_minimum
20071101,106.472094186533,2007-11-01,solar_minimum
20071101,40.254387579950205,2007-11-01,solar_minimum
20071101,22.5757946235996,2007-11-01,solar_minimum
20071102,68.10041358037371,2007-11-02,solar_minimum
20071102,36.7159129735705,2007-11-02,solar_minimum
20071102,20.863759443440802,2007-11-02,solar_minimum
20071102,8.205314537548501,2007-11-02,solar_minimum
20071105,85.1515921687398,2007-11-05,solar_minimum
20071105,34.3805061502694,2007-11-05,solar_minimum
20071107,53.0505510936594,2007-11-07,solar_minimum
20071107,38.6979522465508,2007-11-07,solar_minimum
20071107,28.980301223609,2007-11-07,solar_minimum
20071107,13.344629480571,2007-11-07,solar_minimum
20071108,80.7902812973025,2007-11-08,solar_minimum
20071108,42.988796753890895,2007-11-08,solar_minimum
20071108,17.1303552549212,2007-11-08,solar_minimum
20071109,41.326635527982496,2007-11-09,solar_minimum
20071109,25.410824914954,2007-11-09,solar_minimum
20071109,9.235724126751801,2007-11-09,solar_minimum
20071110,32.6195986743228,2007-11-10,solar_minimum
20071112,54.4636478508559,2007-11-12,solar_minimum
20071112,34.8353901750177,2007-11-12,solar_minimum
20071112,18.2939899138484,2007-11-12,solar_minimum
20071112,12.828659568137699,2007-11-12,solar_minimum
20071114,103.70960256204769,2007-11-14,solar_minimum
20071114,55.1842493227651,2007-11-14,solar_minimum
20071114,35.7632933895401,2007-11-14,solar_minimum
20071114,19.2815564356139,2007-11-14,solar_minimum
20071114,10.956713931023701,2007-11-14,solar_minimum
20071115,57.4037650983249,2007-11-15,solar_minimum
20071115,40.254387579950205,2007-11-15,solar_minimum
20071115,21.7029018398763,2007-11-15,solar_minimum
20071115,11.8557982863481,2007-11-15,solar_minimum
20071117,71.7766858909564,2007-11-17,solar_minimum
20071118_2,101.0187856804485,2007-11-18,solar_minimum
20071118_2,49.0274630334848,2007-11-18,solar_minimum
20071118_2,17.5866530494081,2007-11-18,solar_minimum
20071118,11.8557982863481,2007-11-18,solar_minimum
20071121,71.7766858909564,2007-11-21,solar_minimum
20071121,38.6979522465508,2007-11-21,solar_minimum
20071121,19.5366682119359,2007-11-21,solar_minimum
20071122,106.472094186533,2007-11-22,solar_minimum
20071122,58.932817533013,2007-11-22,solar_minimum
20071122,24.751523606614498,2007-11-22,solar_minimum
20071124_2,92.1389484903374,2007-11-24,solar_minimum
20071124,107.8808126770422,2007-11-24,solar_minimum
20071124,32.6195986743228,2007-11-24,solar_minimum
20071124,18.5360353254064,2007-11-24,solar_minimum
20071124,11.5481914554893,2007-11-24,solar_minimum
20071125,106.472094186533,2007-11-25,solar_minimum
20071127,99.6996722278751,2007-11-27,solar_minimum
20071127,19.7951553391345,2007-11-27,solar_minimum
20071127,12.6611416426268,2007-11-27,solar_minimum
20071128_2,67.2111515379269,2007-11-28,solar_minimum
20071128_2,32.6195986743228,2007-11-28,solar_minimum
20071128_2,16.2529693751972,2007-11-28,solar_minimum
20071128,13.521190545157,2007-11-28,solar_minimum
20071129,25.079007810239098,2007-11-29,solar_minimum
20071129,13.521190545157,2007-11-29,solar_minimum
20071203_2,78.694121950304,2007-12-03,solar_minimum
20071203,12.9983939016281,2007-12-03,solar_minimum
20071204,33.4884803005732,2007-12-04,solar_minimum
20071206,70.8394187153303,2007-12-06,solar_minimum
20071206,36.2364728931863,2007-12-06,solar_minimum
20071206,22.5757946235996,2007-12-06,solar_minimum
20071207,77.6665261996338,2007-12-07,solar_minimum
20071207,49.6761390480378,2007-12-07,solar_minimum
20071207,31.773260778742298,2007-12-07,solar_minimum
20071207,13.344629480571,2007-12-07,solar_minimum
20071211,15.219158896207801,2007-12-11,solar_minimum
20071211,10.125811629616399,2007-12-11,solar_minimum
20071214,31.773260778742298,2007-12-14,solar_minimum
20071215,69.9143904686489,2007-12-15,solar_minimum
20071215,23.7945062921593,2007-12-15,solar_minimum
20071216_2,88.5763973341981,2007-12-16,solar_minimum
20071216_2,20.5913183764876,2007-12-16,solar_minimum
20071216_2,12.4958111830175,2007-12-16,solar_minimum
20071216_2,9.235724126751801,2007-12-16,solar_minimum
20071216,110.7544119783671,2007-12-16,solar_minimum
20071216,34.3805061502694,2007-12-16,solar_minimum
20071217,66.3335015685729,2007-12-17,solar_minimum
20071217,41.8734228910337,2007-12-17,solar_minimum
20071217,10.956713931023701,2007-12-17,solar_minimum
20071219,55.9143849794346,2007-12-19,solar_minimum
20071219,19.5366682119359,2007-12-19,solar_minimum
20071220,103.70960256204769,2007-12-20,solar_minimum
20071220,18.2939899138484,2007-12-20,solar_minimum
20071220,10.2597849320393,2007-12-20,solar_minimum
20071221,47.7554118257526,2007-12-21,solar_minimum
20071223_2,51.6741181025528,2007-12-23,solar_minimum
20071223_2,10.395530817877601,2007-12-23,solar_minimum
20071223,10.6724344613882,2007-12-23,solar_minimum
20071225,21.9900501236883,2007-12-25,solar_minimum
20071225,8.8786249824198,2007-12-25,solar_minimum
20071226,43.557575956879504,2007-12-26,solar_minimum
20071226,22.8744920387973,2007-12-26,solar_minimum
20071227_2,27.8597782816713,2007-12-27,solar_minimum
20071227_2,12.3326396251601,2007-12-27,solar_minimum
20071227,26.0876878983679,2007-12-27,solar_minimum
20071227,12.828659568137699,2007-12-27,solar_minimum
20071230,39.728741742652296,2007-12-30,solar_minimum
20071230,14.2511065000522,2007-12-30,solar_minimum
20071231_2,110.7544119783671,2007-12-31,solar_minimum
20071231_2,58.1632668808031,2007-12-31,solar_minimum
20071231_2,14.4396610446981,2007-12-31,solar_minimum
20071231,98.3977838912942,2007-12-31,solar_minimum
20071231,48.3872574955011,2007-12-31,solar_minimum
20071231,17.5866530494081,2007-12-31,solar_minimum
20071231,10.533072739952999,2007-12-31,solar_minimum
20080104,89.7483401770689,2008-01-04,solar_minimum
20080104,27.8597782816713,2008-01-04,solar_minimum
20080104,18.5360353254064,2008-01-04,solar_minimum
20080117,86.2782218579638,2008-01-17,solar_minimum
20080117,46.516364860438195,2008-01-17,solar_minimum
20080117,27.4959824978523,2008-01-17,solar_minimum
20080117,16.4680103083116,2008-01-17,solar_minimum
20080126,41.326635527982496,2008-01-26,solar_minimum
20080127,33.4884803005732,2008-01-27,solar_minimum
20080201,38.1926304982084,2008-02-01,solar_minimum
20080201,21.1398051428709,2008-02-01,solar_minimum
20080205,21.7029018398763,2008-02-05,solar_minimum
20080213,85.1515921687398,2008-02-13,solar_minimum
20080213,33.0511843602867,2008-02-13,solar_minimum
20080216,72.7263539272112,2008-02-16,solar_minimum
20080216,32.6195986743228,2008-02-16,solar_minimum
20080223,62.1141944717234,2008-02-23,solar_minimum
20080223,34.3805061502694,2008-02-23,solar_minimum
20080223,18.781283208461,2008-02-23,solar_minimum
20080225,56.6541809664279,2008-02-25,solar_minimum
20080227,106.472094186533,2008-02-27,solar_minimum
20080227,62.9360193352609,2008-02-27,solar_minimum
20080227,13.1703739681051,2008-02-27,solar_minimum
20080229,55.1842493227651,2008-02-29,solar_minimum
20080229,8.6482629580953,2008-02-29,solar_minimum
20080301,24.751523606614498,2008-03-01,solar_minimum
20080306,106.472094186533,2008-03-06,solar_minimum
20080306,59.712550010249,2008-03-06,solar_minimum
20080312,102.35535215229339,2008-03-12,solar_minimum
20080316,13.8813517521361,2008-03-16,solar_minimum
20080319,17.5866530494081,2008-03-19,solar_minimum
20080320,89.7483401770689,2008-03-20,solar_minimum
20080320,49.0274630334848,2008-03-20,solar_minimum
20080326,72.7263539272112,2008-03-26,solar_minimum
20080403,95.844785794052,2008-04-03,solar_minimum
20080403,59.712550010249,2008-04-03,solar_minimum
20080403,42.988796753890895,2008-04-03,solar_minimum
20080415,55.9143849794346,2008-04-15,solar_minimum
20080415,26.0876878983679,2008-04-15,solar_minimum
20080418,23.1771414808154,2008-04-18,solar_minimum
20080420,105.081770883604,2008-04-20,solar_minimum
20080420,63.7687176571452,2008-04-20,solar_minimum
20080424,105.081770883604,2008-04-24,solar_minimum
20080504,105.081770883604,2008-05-04,solar_minimum
20080513,31.3583623472966,2008-05-13,solar_minimum
20080513,53.7524560653642,2008-05-13,solar_minimum
20080513,8.5353330715146,2008-05-13,solar_minimum
20080518,69.9143904686489,2008-05-18,solar_minimum
20080527,84.039674123188,2008-05-27,solar_minimum
20080527,49.0274630334848,2008-05-27,solar_minimum
20080527,9.357920796686699,2008-05-27,solar_minimum
20080714,55.1842493227651,2008-07-14,solar_minimum
20080801,66.3335015685729,2008-08-01,solar_minimum
20080802,94.59323495181681,2008-08-02,solar_minimum
20080802,62.9360193352609,2008-08-02,solar_minimum
20080808,87.4197578387123,2008-08-08,solar_minimum
20080808,45.9089494946833,2008-08-08,solar_minimum
20080811,101.0187856804485,2008-08-11,solar_minimum
20080811,11.5481914554893,2008-08-11,solar_minimum
20080814,80.7902812973025,2008-08-14,solar_minimum
20080822,94.59323495181681,2008-08-22,solar_minimum
20080822,32.6195986743228,2008-08-22,solar_minimum
20080822,20.5913183764876,2008-08-22,solar_minimum
20080822,10.813640059713,2008-08-22,solar_minimum
20080824,113.704554760777,2008-08-24,solar_minimum
20080824,60.5025990269192,2008-08-24,solar_minimum
20080824,44.133880603848496,2008-08-24,solar_minimum
20080825,62.9360193352609,2008-08-25,solar_minimum
20080825,43.557575956879504,2008-08-25,solar_minimum
20080825,24.4283157246226,2008-08-25,solar_minimum
20080827,15.0204255903023,2008-08-27,solar_minimum
20080830,74.66355104917561,2008-08-30,solar_minimum
20080902,36.2364728931863,2008-09-02,solar_minimum
20080903,10.395530817877601,2008-09-03,solar_minimum
20080909,97.11289574341039,2008-09-09,solar_minimum
20080909,40.254387579950205,2008-09-09,solar_minimum
20080912,76.6523488975163,2008-09-12,solar_minimum
20080912,35.296292711392,2008-09-12,solar_minimum
20080912,21.9900501236883,2008-09-12,solar_minimum
20080918,52.3578116675942,2008-09-18,solar_minimum
20081004,115.2089650005719,2008-10-04,solar_minimum
20081005,109.3081697394764,2008-10-05,solar_minimum
20081005,53.0505510936594,2008-10-05,solar_minimum
20081010,37.6939072920246,2008-10-10,solar_minimum
20081011,45.3094658198001,2008-10-11,solar_minimum
20081012,80.7902812973025,2008-10-12,solar_minimum
20081013,85.1515921687398,2008-10-13,solar_minimum
20081014,63.7687176571452,2008-10-14,solar_minimum
20081015,115.2089650005719,2008-10-15,solar_minimum
20081028,24.4283157246226,2008-10-28,solar_minimum
20081030,73.6885868982758,2008-10-30,solar_minimum
20081031,107.8808126770422,2008-10-31,solar_minimum
20081115,97.11289574341039,2008-11-15,solar_minimum
20081118,115.2089650005719,2008-11-18,solar_minimum
20081118,50.9993522767729,2008-11-18,solar_minimum
20081130,81.8592070471573,2008-11-30,solar_minimum
20081203,17.8193397785098,2008-12-03,solar_minimum
20081210,103.70960256204769,2008-12-10,solar_minimum
20081210,44.133880603848496,2008-12-10,solar_minimum
20081219,64.6124333026954,2008-12-19,solar_minimum
20081225,29.7522436226494,2008-12-25,solar_minimum
20081225,10.2597849320393,2008-12-25,solar_minimum
20081227,70.8394187153303,2008-12-27,solar_minimum
20081227,10.813640059713,2008-12-27,solar_minimum
20081229,65.46731204069451,2008-12-29,solar_minimum
20090103,62.9360193352609,2009-01-03,solar_minimum
20090103,33.0511843602867,2009-01-03,solar_minimum
20090106,77.6665261996338,2009-01-06,solar_minimum
20090107,77.6665261996338,2009-01-07,solar_minimum
20090107,41.8734228910337,2009-01-07,solar_minimum
20090107,27.8597782816713,2009-01-07,solar_minimum
20090107,15.219158896207801,2009-01-07,solar_minimum
20090111,90.9357888439323,2009-01-11,solar_minimum
20090112,102.35535215229339,2009-01-12,solar_minimum
20090112,48.3872574955011,2009-01-12,solar_minimum
20090113,109.3081697394764,2009-01-13,solar_minimum
20090113,62.1141944717234,2009-01-13,solar_minimum
20090114,72.7263539272112,2009-01-14,solar_minimum
20090114,39.2099598415085,2009-01-14,solar_minimum
20090114,19.7951553391345,2009-01-14,solar_minimum
20090114,14.8242873638716,2009-01-14,solar_minimum
20090123,109.3081697394764,2009-01-23,solar_minimum
20090123,45.3094658198001,2009-01-23,solar_minimum
20090123,23.4837952384092,2009-01-23,solar_minimum
20090124,9.7342972644213,2009-01-24,solar_minimum
20090126,42.988796753890895,2009-01-26,solar_minimum
20090126,19.7951553391345,2009-01-26,solar_minimum
20090128,69.9143904686489,2009-01-28,solar_minimum
20090128,15.0204255903023,2009-01-28,solar_minimum
20090128,9.357920796686699,2009-01-28,solar_minimum
20090129,78.694121950304,2009-01-29,solar_minimum
20090207,109.3081697394764,2009-02-07,solar_minimum
20090207,32.6195986743228,2009-02-07,solar_minimum
20090207,17.8193397785098,2009-02-07,solar_minimum
20090208,119.8426805705541,2009-02-08,solar_minimum
20090209,34.8353901750177,2009-02-09,solar_minimum
20090209,17.3570047669926,2009-02-09,solar_minimum
20090210,103.70960256204769,2009-02-10,solar_minimum
20090221,110.7544119783671,2009-02-21,solar_minimum
20090221,60.5025990269192,2009-02-21,solar_minimum
20090221,13.521190545157,2009-02-21,solar_minimum
20090225,33.0511843602867,2009-02-25,solar_minimum
20090310,50.333397610938505,2009-03-10,solar_minimum
20090324,90.9357888439323,2009-03-24,solar_minimum
20090405,57.4037650983249,2009-04-05,solar_minimum
20090406,53.0505510936594,2009-04-06,solar_minimum
20090406,21.7029018398763,2009-04-06,solar_minimum
20090407,80.7902812973025,2009-04-07,solar_minimum
20090407,46.516364860438195,2009-04-07,solar_minimum
20090407,24.1093283236258,2009-04-07,solar_minimum
20090412_2,41.326635527982496,2009-04-12,solar_minimum
20090412_2,18.5360353254064,2009-04-12,solar_minimum
20090412,84.039674123188,2009-04-12,solar_minimum
20090413,68.10041358037371,2009-04-13,solar_minimum
20090413,31.773260778742298,2009-04-13,solar_minimum
20090413,17.1303552549212,2009-04-13,solar_minimum
20090414_2,62.1141944717234,2009-04-14,solar_minimum
20090414_2,29.3637358362757,2009-04-14,solar_minimum
20090414_2,19.0297759344977,2009-04-14,solar_minimum
20090414,109.3081697394764,2009-04-14,solar_minimum
20090414,19.2815564356139,2009-04-14,solar_minimum
20090430,89.7483401770689,2009-04-30,solar_minimum
20090517,20.0570624760401,2009-05-17,solar_minimum
20090521,105.081770883604,2009-05-21,solar_minimum
20090521,33.9315620468176,2009-05-21,solar_minimum
20090531,54.4636478508559,2009-05-31,solar_minimum
20090607,33.0511843602867,2009-06-07,solar_minimum
20090608,59.712550010249,2009-06-08,solar_minimum
20090612,112.2197892610386,2009-06-12,solar_minimum
20090612,34.3805061502694,2009-06-12,solar_minimum
20090620,60.5025990269192,2009-06-20,solar_minimum
20090620,27.4959824978523,2009-06-20,solar_minimum
20090620,15.420521616748701,2009-06-20,solar_minimum
20090623,89.7483401770689,2009-06-23,solar_minimum
20090624,118.2777628073061,2009-06-24,solar_minimum
20090710,40.254387579950205,2009-07-10,solar_minimum
20090721,49.0274630334848,2009-07-21,solar_minimum
20090721,28.228387400396098,2009-07-21,solar_minimum
20090721,17.8193397785098,2009-07-21,solar_minimum
20090731,68.10041358037371,2009-07-31,solar_minimum
20090810,106.472094186533,2009-08-10,solar_minimum
20090810,61.3031010798211,2009-08-10,solar_minimum
20090811,109.3081697394764,2009-08-11,solar_minimum
20090811,63.7687176571452,2009-08-11,solar_minimum
20090811,25.410824914954,2009-08-11,solar_minimum
20090817,107.8808126770422,2009-08-17,solar_minimum
20090817,55.9143849794346,2009-08-17,solar_minimum
20090817,30.948881701252798,2009-08-17,solar_minimum
20090823,28.6018735386374,2009-08-23,solar_minimum
20090829,71.7766858909564,2009-08-29,solar_minimum
20090901,86.2782218579638,2009-09-01,solar_minimum
20090911,98.3977838912942,2009-09-11,solar_minimum
20090919,103.70960256204769,2009-09-19,solar_minimum
20090919,19.2815564356139,2009-09-19,solar_minimum
20091002,42.427444726879,2009-10-02,solar_minimum
20091002,16.4680103083116,2009-10-02,solar_minimum
20091002,24.4283157246226,2009-10-02,solar_minimum
20091017,62.9360193352609,2009-10-17,solar_minimum
20091020,28.980301223609,2009-10-20,solar_minimum
20091020,15.219158896207801,2009-10-20,solar_minimum
20091026,102.35535215229339,2009-10-26,solar_minimum
20091026,47.1318168602399,2009-10-26,solar_minimum
20091026,29.3637358362757,2009-10-26,solar_minimum
20091031,47.1318168602399,2009-10-31,solar_minimum
20091102,106.472094186533,2009-11-02,solar_minimum
20091104,99.6996722278751,2009-11-04,solar_minimum
20091104,21.4195031672034,2009-11-04,solar_minimum
20091112,94.59323495181681,2009-11-12,solar_minimum
20091112,11.8557982863481,2009-11-12,solar_minimum
20091113_2,98.3977838912942,2009-11-13,solar_minimum
20091113_2,42.988796753890895,2009-11-13,solar_minimum
20091113,106.472094186533,2009-11-13,solar_minimum
20091116,97.11289574341039,2009-11-16,solar_minimum
20091116,27.8597782816713,2009-11-16,solar_minimum
20091117_2,61.3031010798211,2009-11-17,solar_minimum
20091117_2,30.948881701252798,2009-11-17,solar_minimum
20091117_2,16.0407364681921,2009-11-17,solar_minimum
20091117,33.0511843602867,2009-11-17,solar_minimum
20091117,14.8242873638716,2009-11-17,solar_minimum
20091118,50.9993522767729,2009-11-18,solar_minimum
20091118,18.2939899138484,2009-11-18,solar_minimum
20091119,101.0187856804485,2009-11-19,solar_minimum
20091119,37.6939072920246,2009-11-19,solar_minimum
20091119,15.219158896207801,2009-11-19,solar_minimum
20091120,103.70960256204769,2009-11-20,solar_minimum
20091120,49.6761390480378,2009-11-20,solar_minimum
20091121_2,84.039674123188,2009-11-21,solar_minimum
20091123,115.2089650005719,2009-11-23,solar_minimum
20091123,36.7159129735705,2009-11-23,solar_minimum
20091124_2,93.3580269862203,2009-11-24,solar_minimum
20091124_2,62.1141944717234,2009-11-24,solar_minimum
20091124_2,23.7945062921593,2009-11-24,solar_minimum
20091207,38.1926304982084,2009-12-07,solar_minimum
20091220,95.844785794052,2009-12-20,solar_minimum
20091220,55.9143849794346,2009-12-20,solar_minimum
20091227,112.2197892610386,2009-12-27,solar_minimum
20091227,55.1842493227651,2009-12-27,solar_minimum
20091228,93.3580269862203,2009-12-28,solar_minimum
20091228,45.3094658198001,2009-12-28,solar_minimum
20091228,18.781283208461,2009-12-28,solar_minimum
20091228,8.5353330715146,2009-12-28,solar_minimum
20110101,109.3081697394764,2011-01-01,solar_maximum
20110101,29.7522436226494,2011-01-01,solar_maximum
20110101,11.101680794198401,2011-01-01,solar_maximum
20110102,17.5866530494081,2011-01-02,solar_maximum
20110103,48.3872574955011,2011-01-03,solar_maximum
20110103,29.7522436226494,2011-01-03,solar_maximum
20110107_2,74.66355104917561,2011-01-07,solar_maximum
20110107,33.0511843602867,2011-01-07,solar_maximum
20110107,26.0876878983679,2011-01-07,solar_maximum
20110108,105.081770883604,2011-01-08,solar_maximum
20110108,37.6939072920246,2011-01-08,solar_maximum
20110109_2,28.228387400396098,2011-01-09,solar_maximum
20110109,89.7483401770689,2011-01-09,solar_maximum
20110109,19.0297759344977,2011-01-09,solar_maximum
20110110,73.6885868982758,2011-01-10,solar_maximum
20110110,28.6018735386374,2011-01-10,solar_maximum
20110110,16.0407364681921,2011-01-10,solar_maximum
20110111_2,13.521190545157,2011-01-11,solar_maximum
20110111,9.993587764036501,2011-01-11,solar_maximum
20110112_2,78.694121950304,2011-01-12,solar_maximum
20110112_2,38.1926304982084,2011-01-12,solar_maximum
20110112_2,16.4680103083116,2011-01-12,solar_maximum
20110112,116.7332798974349,2011-01-12,solar_maximum
20110112,51.6741181025528,2011-01-12,solar_maximum
20110113_2,12.4958111830175,2011-01-13,solar_maximum
20110114_2,40.254387579950205,2011-01-14,solar_maximum
20110114_2,15.219158896207801,2011-01-14,solar_maximum
20110114,89.7483401770689,2011-01-14,solar_maximum
20110114,31.3583623472966,2011-01-14,solar_maximum
20110114,15.6245485413694,2011-01-14,solar_maximum
20110114,9.7342972644213,2011-01-14,solar_maximum
20110115_2,116.7332798974349,2011-01-15,solar_maximum
20110115_2,76.6523488975163,2011-01-15,solar_maximum
20110115_2,14.2511065000522,2011-01-15,solar_maximum
20110115,97.11289574341039,2011-01-15,solar_maximum
20110115,20.863759443440802,2011-01-15,solar_maximum
20110115,13.521190545157,2011-01-15,solar_maximum
20110116,13.700087666324599,2011-01-16,solar_maximum
20110117,9.235724126751801,2011-01-17,solar_maximum
20110118_2,68.10041358037371,2011-01-18,solar_maximum
20110118_2,33.0511843602867,2011-01-18,solar_maximum
20110118_2,12.9983939016281,2011-01-18,solar_maximum
20110118,40.254387579950205,2011-01-18,solar_maximum
20110118,17.3570047669926,2011-01-18,solar_maximum
20110119_2,53.0505510936594,2011-01-19,solar_maximum
20110119_2,28.228387400396098,2011-01-19,solar_maximum
20110119_2,15.831274919809301,2011-01-19,solar_maximum
20110119,49.0274630334848,2011-01-19,solar_maximum
20110119,30.5447480946248,2011-01-19,solar_maximum
20110119,16.2529693751972,2011-01-19,solar_maximum
20110120_2,42.427444726879,2011-01-20,solar_maximum
20110120_2,24.751523606614498,2011-01-20,solar_maximum
20110120_2,15.219158896207801,2011-01-20,solar_maximum
20110120_2,9.7342972644213,2011-01-20,solar_maximum
20110120,27.1369371959282,2011-01-20,solar_maximum
20110121_2,45.9089494946833,2011-01-21,solar_maximum
20110121_2,21.4195031672034,2011-01-21,solar_maximum
20110121,9.6071858327568,2011-01-21,solar_maximum
20110122_2,23.7945062921593,2011-01-22,solar_maximum
20110122_2,15.0204255903023,2011-01-22,solar_maximum
20110123_2,84.039674123188,2011-01-23,solar_maximum
20110123_2,45.9089494946833,2011-01-23,solar_maximum
20110123_2,12.171598777898799,2011-01-23,solar_maximum
20110124_2,106.472094186533,2011-01-24,solar_maximum
20110124_2,61.3031010798211,2011-01-24,solar_maximum
20110124_2,25.079007810239098,2011-01-24,solar_maximum
20110124_2,8.8786249824198,2011-01-24,solar_maximum
20110124,95.844785794052,2011-01-24,solar_maximum
20110124,44.133880603848496,2011-01-24,solar_maximum
20110124,10.2597849320393,2011-01-24,solar_maximum
20110125_2,58.932817533013,2011-01-25,solar_maximum
20110125,17.5866530494081,2011-01-25,solar_maximum
20110126,72.7263539272112,2011-01-26,solar_maximum
20110126,43.557575956879504,2011-01-26,solar_maximum
20110127_2,17.5866530494081,2011-01-27,solar_maximum
20110127,9.357920796686699,2011-01-27,solar_maximum
20110128_2,101.0187856804485,2011-01-28,solar_maximum
20110128_2,58.1632668808031,2011-01-28,solar_maximum
20110128_2,37.201696463572794,2011-01-28,solar_maximum
20110129_2,74.66355104917561,2011-01-29,solar_maximum
20110129_2,33.9315620468176,2011-01-29,solar_maximum
20110129_2,21.1398051428709,2011-01-29,solar_maximum
20110129_2,12.3326396251601,2011-01-29,solar_maximum
20110129,95.844785794052,2011-01-29,solar_maximum
20110129,17.1303552549212,2011-01-29,solar_maximum
20110130_2,106.472094186533,2011-01-30,solar_maximum
20110130_2,66.3335015685729,2011-01-30,solar_maximum
20110130_2,35.296292711392,2011-01-30,solar_maximum
20110130_2,26.0876878983679,2011-01-30,solar_maximum
20110130,7.7850531356799,2011-01-30,solar_maximum
20110201_2,20.3224348723583,2011-02-01,solar_maximum
20110202_2,22.5757946235996,2011-02-02,solar_maximum
20110202,81.8592070471573,2011-02-02,solar_maximum
20110202,29.7522436226494,2011-02-02,solar_maximum
20110202,18.5360353254064,2011-02-02,solar_maximum
20110202,9.1151231132097,2011-02-02,solar_maximum
20110203_2,87.4197578387123,2011-02-03,solar_maximum
20110203_2,37.201696463572794,2011-02-03,solar_maximum
20110203_2,12.9983939016281,2011-02-03,solar_maximum
20110203,23.4837952384092,2011-02-03,solar_maximum
20110203,12.0126608182005,2011-02-03,solar_maximum
20110204,17.1303552549212,2011-02-04,solar_maximum
20110205,39.728741742652296,2011-02-05,solar_maximum
20110205,17.8193397785098,2011-02-05,solar_maximum
20110206,107.8808126770422,2011-02-06,solar_maximum
20110206,17.1303552549212,2011-02-06,solar_maximum
20110206,11.248565695167,2011-02-06,solar_maximum
20110207_2,84.039674123188,2011-02-07,solar_maximum
20110207_2,55.9143849794346,2011-02-07,solar_maximum
20110207_2,27.4959824978523,2011-02-07,solar_maximum
20110207_2,17.5866530494081,2011-02-07,solar_maximum
20110207_2,9.4817342349377,2011-02-07,solar_maximum
20110207,76.6523488975163,2011-02-07,solar_maximum
